timestamp,zone_id,temp_c
2024-01-01 00:00:00,Phoenix,15.4
2024-01-01 01:00:00,Phoenix,15.166666666666666
2024-01-01 02:00:00,Phoenix,14.1
2024-01-01 03:00:00,Phoenix,12.300000000000002
2024-01-01 04:00:00,Phoenix,11.299999999999999
2024-01-01 05:00:00,Phoenix,10.133333333333333
2024-01-01 06:00:00,Phoenix,10.0
2024-01-01 07:00:00,Phoenix,9.066666666666668
2024-01-01 08:00:00,Phoenix,8.066666666666666
2024-01-01 09:00:00,Phoenix,7.433333333333334
2024-01-01 10:00:00,Phoenix,6.966666666666666
2024-01-01 11:00:00,Phoenix,7.3
2024-01-01 12:00:00,Phoenix,7.533333333333334
2024-01-01 13:00:00,Phoenix,7.533333333333334
2024-01-01 14:00:00,Phoenix,7.333333333333333
2024-01-01 15:00:00,Phoenix,7.533333333333334
2024-01-01 16:00:00,Phoenix,8.833333333333334
2024-01-01 17:00:00,Phoenix,11.266666666666666
2024-01-01 18:00:00,Phoenix,11.633333333333333
2024-01-01 19:00:00,Phoenix,13.9
2024-01-01 20:00:00,Phoenix,15.0
2024-01-01 21:00:00,Phoenix,15.766666666666666
2024-01-01 22:00:00,Phoenix,16.433333333333334
2024-01-01 23:00:00,Phoenix,16.433333333333334
2024-01-02 00:00:00,Phoenix,16.1
2024-01-02 01:00:00,Phoenix,14.5
2024-01-02 02:00:00,Phoenix,13.4
2024-01-02 03:00:00,Phoenix,12.700000000000001
2024-01-02 04:00:00,Phoenix,12.666666666666666
2024-01-02 05:00:00,Phoenix,11.833333333333334
2024-01-02 06:00:00,Phoenix,10.133333333333335
2024-01-02 07:00:00,Phoenix,10.233333333333333
2024-01-02 08:00:00,Phoenix,9.366666666666667
2024-01-02 09:00:00,Phoenix,9.933333333333332
2024-01-02 10:00:00,Phoenix,9.1
2024-01-02 11:00:00,Phoenix,8.266666666666667
2024-01-02 12:00:00,Phoenix,6.866666666666667
2024-01-02 13:00:00,Phoenix,6.466666666666666
2024-01-02 14:00:00,Phoenix,5.266666666666667
2024-01-02 15:00:00,Phoenix,6.8
2024-01-02 16:00:00,Phoenix,8.933333333333334
2024-01-02 17:00:00,Phoenix,10.433333333333332
2024-01-02 18:00:00,Phoenix,13.566666666666668
2024-01-02 19:00:00,Phoenix,15.4
2024-01-02 20:00:00,Phoenix,16.96666666666667
2024-01-02 21:00:00,Phoenix,17.53333333333333
2024-01-02 22:00:00,Phoenix,17.833333333333332
2024-01-02 23:00:00,Phoenix,17.5
2024-01-03 00:00:00,Phoenix,16.066666666666666
2024-01-03 01:00:00,Phoenix,15.5
2024-01-03 02:00:00,Phoenix,13.199999999999998
2024-01-03 03:00:00,Phoenix,13.033333333333331
2024-01-03 04:00:00,Phoenix,12.366666666666667
2024-01-03 05:00:00,Phoenix,10.333333333333334
2024-01-03 06:00:00,Phoenix,9.700000000000001
2024-01-03 07:00:00,Phoenix,9.033333333333333
2024-01-03 08:00:00,Phoenix,8.433333333333334
2024-01-03 09:00:00,Phoenix,7.966666666666668
2024-01-03 10:00:00,Phoenix,6.866666666666667
2024-01-03 11:00:00,Phoenix,6.666666666666667
2024-01-03 12:00:00,Phoenix,6.633333333333333
2024-01-03 13:00:00,Phoenix,6.633333333333333
2024-01-03 14:00:00,Phoenix,6.133333333333333
2024-01-03 15:00:00,Phoenix,7.366666666666667
2024-01-03 16:00:00,Phoenix,7.366666666666667
2024-01-03 17:00:00,Phoenix,12.533333333333331
2024-01-03 18:00:00,Phoenix,13.533333333333331
2024-01-03 19:00:00,Phoenix,15.566666666666668
2024-01-03 20:00:00,Phoenix,16.066666666666666
2024-01-03 21:00:00,Phoenix,16.633333333333333
2024-01-03 22:00:00,Phoenix,16.433333333333334
2024-01-03 23:00:00,Phoenix,16.1
2024-01-04 00:00:00,Phoenix,15.166666666666666
2024-01-04 01:00:00,Phoenix,13.433333333333332
2024-01-04 02:00:00,Phoenix,11.633333333333333
2024-01-04 03:00:00,Phoenix,11.466666666666667
2024-01-04 04:00:00,Phoenix,10.833333333333334
2024-01-04 05:00:00,Phoenix,10.066666666666665
2024-01-04 06:00:00,Phoenix,9.933333333333332
2024-01-04 07:00:00,Phoenix,8.966666666666667
2024-01-04 08:00:00,Phoenix,8.3
2024-01-04 09:00:00,Phoenix,7.633333333333333
2024-01-04 10:00:00,Phoenix,6.533333333333334
2024-01-04 11:00:00,Phoenix,6.433333333333333
2024-01-04 12:00:00,Phoenix,6.633333333333333
2024-01-04 13:00:00,Phoenix,6.3
2024-01-04 14:00:00,Phoenix,6.433333333333334
2024-01-04 15:00:00,Phoenix,7.0
2024-01-04 16:00:00,Phoenix,8.266666666666667
2024-01-04 17:00:00,Phoenix,8.633333333333335
2024-01-04 18:00:00,Phoenix,11.033333333333333
2024-01-04 19:00:00,Phoenix,12.299999999999999
2024-01-04 20:00:00,Phoenix,13.199999999999998
2024-01-04 21:00:00,Phoenix,14.133333333333335
2024-01-04 22:00:00,Phoenix,14.266666666666666
2024-01-04 23:00:00,Phoenix,14.266666666666666
2024-01-05 00:00:00,Phoenix,13.566666666666668
2024-01-05 01:00:00,Phoenix,12.133333333333335
2024-01-05 02:00:00,Phoenix,11.333333333333334
2024-01-05 03:00:00,Phoenix,11.233333333333334
2024-01-05 04:00:00,Phoenix,10.1
2024-01-05 05:00:00,Phoenix,9.666666666666666
2024-01-05 06:00:00,Phoenix,9.133333333333333
2024-01-05 07:00:00,Phoenix,8.233333333333333
2024-01-05 08:00:00,Phoenix,7.566666666666667
2024-01-05 09:00:00,Phoenix,6.466666666666666
2024-01-05 10:00:00,Phoenix,5.7
2024-01-05 11:00:00,Phoenix,4.966666666666667
2024-01-05 12:00:00,Phoenix,4.866666666666666
2024-01-05 13:00:00,Phoenix,4.733333333333333
2024-01-05 14:00:00,Phoenix,4.266666666666667
2024-01-05 15:00:00,Phoenix,5.933333333333334
2024-01-05 16:00:00,Phoenix,8.566666666666666
2024-01-05 17:00:00,Phoenix,9.633333333333335
2024-01-05 18:00:00,Phoenix,10.566666666666668
2024-01-05 19:00:00,Phoenix,11.1
2024-01-05 20:00:00,Phoenix,12.033333333333331
2024-01-05 21:00:00,Phoenix,13.033333333333333
2024-01-05 22:00:00,Phoenix,13.233333333333334
2024-01-05 23:00:00,Phoenix,13.566666666666668
2024-01-06 00:00:00,Phoenix,12.333333333333334
2024-01-06 01:00:00,Phoenix,11.966666666666667
2024-01-06 02:00:00,Phoenix,11.066666666666668
2024-01-06 03:00:00,Phoenix,10.333333333333334
2024-01-06 04:00:00,Phoenix,8.766666666666667
2024-01-06 05:00:00,Phoenix,8.4
2024-01-06 06:00:00,Phoenix,6.8
2024-01-06 07:00:00,Phoenix,6.166666666666667
2024-01-06 08:00:00,Phoenix,5.733333333333333
2024-01-06 09:00:00,Phoenix,4.566666666666666
2024-01-06 10:00:00,Phoenix,4.133333333333333
2024-01-06 11:00:00,Phoenix,4.1000000000000005
2024-01-06 12:00:00,Phoenix,3.7999999999999994
2024-01-06 13:00:00,Phoenix,3.5
2024-01-06 14:00:00,Phoenix,3.266666666666667
2024-01-06 15:00:00,Phoenix,5.599999999999999
2024-01-06 16:00:00,Phoenix,7.7
2024-01-06 17:00:00,Phoenix,8.633333333333335
2024-01-06 18:00:00,Phoenix,11.966666666666669
2024-01-06 19:00:00,Phoenix,13.233333333333334
2024-01-06 20:00:00,Phoenix,14.299999999999999
2024-01-06 21:00:00,Phoenix,15.0
2024-01-06 22:00:00,Phoenix,15.0
2024-01-06 23:00:00,Phoenix,14.466666666666669
2024-01-07 00:00:00,Phoenix,13.4
2024-01-07 01:00:00,Phoenix,12.333333333333334
2024-01-07 02:00:00,Phoenix,11.800000000000002
2024-01-07 03:00:00,Phoenix,10.633333333333333
2024-01-07 04:00:00,Phoenix,9.9
2024-01-07 05:00:00,Phoenix,9.066666666666668
2024-01-07 06:00:00,Phoenix,8.533333333333333
2024-01-07 07:00:00,Phoenix,8.533333333333333
2024-01-07 08:00:00,Phoenix,8.4
2024-01-07 09:00:00,Phoenix,7.666666666666667
2024-01-07 10:00:00,Phoenix,7.6000000000000005
2024-01-07 11:00:00,Phoenix,7.7
2024-01-07 12:00:00,Phoenix,7.7
2024-01-07 13:00:00,Phoenix,9.1
2024-01-07 14:00:00,Phoenix,8.766666666666667
2024-01-07 15:00:00,Phoenix,9.299999999999999
2024-01-07 16:00:00,Phoenix,8.766666666666667
2024-01-07 17:00:00,Phoenix,8.1
2024-01-07 18:00:00,Phoenix,6.599999999999999
2024-01-07 19:00:00,Phoenix,8.033333333333333
2024-01-07 20:00:00,Phoenix,9.3
2024-01-07 21:00:00,Phoenix,10.133333333333335
2024-01-07 22:00:00,Phoenix,9.733333333333334
2024-01-07 23:00:00,Phoenix,9.133333333333333
2024-01-08 00:00:00,Phoenix,8.366666666666667
2024-01-08 01:00:00,Phoenix,7.833333333333333
2024-01-08 02:00:00,Phoenix,7.666666666666667
2024-01-08 03:00:00,Phoenix,6.633333333333333
2024-01-08 04:00:00,Phoenix,5.166666666666667
2024-01-08 05:00:00,Phoenix,5.833333333333333
2024-01-08 06:00:00,Phoenix,5.466666666666666
2024-01-08 07:00:00,Phoenix,5.1000000000000005
2024-01-08 08:00:00,Phoenix,3.5
2024-01-08 09:00:00,Phoenix,3.166666666666666
2024-01-08 10:00:00,Phoenix,2.3666666666666667
2024-01-08 11:00:00,Phoenix,2.3333333333333335
2024-01-08 12:00:00,Phoenix,2.0
2024-01-08 13:00:00,Phoenix,1.5
2024-01-08 14:00:00,Phoenix,1.1333333333333333
2024-01-08 15:00:00,Phoenix,3.1999999999999997
2024-01-08 16:00:00,Phoenix,4.966666666666667
2024-01-08 17:00:00,Phoenix,6.766666666666666
2024-01-08 18:00:00,Phoenix,8.566666666666666
2024-01-08 19:00:00,Phoenix,9.466666666666667
2024-01-08 20:00:00,Phoenix,10.533333333333333
2024-01-08 21:00:00,Phoenix,10.533333333333333
2024-01-08 22:00:00,Phoenix,10.700000000000001
2024-01-08 23:00:00,Phoenix,11.066666666666668
2024-01-09 00:00:00,Phoenix,9.5
2024-01-09 01:00:00,Phoenix,8.2
2024-01-09 02:00:00,Phoenix,8.2
2024-01-09 03:00:00,Phoenix,6.933333333333334
2024-01-09 04:00:00,Phoenix,5.400000000000001
2024-01-09 05:00:00,Phoenix,4.166666666666667
2024-01-09 06:00:00,Phoenix,3.3666666666666667
2024-01-09 07:00:00,Phoenix,3.1999999999999997
2024-01-09 08:00:00,Phoenix,2.1666666666666665
2024-01-09 09:00:00,Phoenix,1.7666666666666668
2024-01-09 10:00:00,Phoenix,1.2
2024-01-09 11:00:00,Phoenix,0.8333333333333334
2024-01-09 12:00:00,Phoenix,1.2666666666666666
2024-01-09 13:00:00,Phoenix,0.9666666666666667
2024-01-09 14:00:00,Phoenix,1.0666666666666667
2024-01-09 15:00:00,Phoenix,3.0666666666666664
2024-01-09 16:00:00,Phoenix,4.166666666666667
2024-01-09 17:00:00,Phoenix,7.133333333333333
2024-01-09 18:00:00,Phoenix,8.633333333333333
2024-01-09 19:00:00,Phoenix,10.200000000000001
2024-01-09 20:00:00,Phoenix,11.433333333333332
2024-01-09 21:00:00,Phoenix,11.766666666666666
2024-01-09 22:00:00,Phoenix,12.133333333333333
2024-01-09 23:00:00,Phoenix,12.166666666666666
2024-01-10 00:00:00,Phoenix,11.433333333333332
2024-01-10 01:00:00,Phoenix,9.666666666666666
2024-01-10 02:00:00,Phoenix,9.266666666666666
2024-01-10 03:00:00,Phoenix,8.266666666666667
2024-01-10 04:00:00,Phoenix,6.333333333333333
2024-01-10 05:00:00,Phoenix,5.8
2024-01-10 06:00:00,Phoenix,5.266666666666667
2024-01-10 07:00:00,Phoenix,4.733333333333333
2024-01-10 08:00:00,Phoenix,3.4
2024-01-10 09:00:00,Phoenix,2.9333333333333336
2024-01-10 10:00:00,Phoenix,2.1333333333333333
2024-01-10 11:00:00,Phoenix,1.9333333333333333
2024-01-10 12:00:00,Phoenix,2.3333333333333335
2024-01-10 13:00:00,Phoenix,1.5
2024-01-10 14:00:00,Phoenix,0.9333333333333332
2024-01-10 15:00:00,Phoenix,3.966666666666667
2024-01-10 16:00:00,Phoenix,4.8999999999999995
2024-01-10 17:00:00,Phoenix,8.233333333333333
2024-01-10 18:00:00,Phoenix,10.766666666666666
2024-01-10 19:00:00,Phoenix,11.433333333333332
2024-01-10 20:00:00,Phoenix,12.466666666666667
2024-01-10 21:00:00,Phoenix,13.166666666666666
2024-01-10 22:00:00,Phoenix,14.1
2024-01-10 23:00:00,Phoenix,13.9
2024-01-11 00:00:00,Phoenix,13.9
2024-01-11 01:00:00,Phoenix,11.433333333333332
2024-01-11 02:00:00,Phoenix,10.766666666666666
2024-01-11 03:00:00,Phoenix,8.366666666666667
2024-01-11 04:00:00,Phoenix,7.266666666666667
2024-01-11 05:00:00,Phoenix,6.566666666666666
2024-01-11 06:00:00,Phoenix,6.166666666666667
2024-01-11 07:00:00,Phoenix,5.6000000000000005
2024-01-11 08:00:00,Phoenix,4.3999999999999995
2024-01-11 09:00:00,Phoenix,4.0
2024-01-11 10:00:00,Phoenix,3.766666666666667
2024-01-11 11:00:00,Phoenix,3.6999999999999997
2024-01-11 12:00:00,Phoenix,3.766666666666667
2024-01-11 13:00:00,Phoenix,4.8999999999999995
2024-01-11 14:00:00,Phoenix,5.733333333333333
2024-01-11 15:00:00,Phoenix,7.133333333333333
2024-01-11 16:00:00,Phoenix,7.133333333333333
2024-01-11 17:00:00,Phoenix,10.533333333333333
2024-01-11 18:00:00,Phoenix,11.299999999999999
2024-01-11 19:00:00,Phoenix,12.5
2024-01-11 20:00:00,Phoenix,12.833333333333334
2024-01-11 21:00:00,Phoenix,13.9
2024-01-11 22:00:00,Phoenix,13.9
2024-01-11 23:00:00,Phoenix,13.733333333333334
2024-01-12 00:00:00,Phoenix,12.133333333333333
2024-01-12 01:00:00,Phoenix,11.799999999999999
2024-01-12 02:00:00,Phoenix,9.466666666666667
2024-01-12 03:00:00,Phoenix,8.366666666666665
2024-01-12 04:00:00,Phoenix,6.466666666666666
2024-01-12 05:00:00,Phoenix,6.099999999999999
2024-01-12 06:00:00,Phoenix,5.7
2024-01-12 07:00:00,Phoenix,4.0
2024-01-12 08:00:00,Phoenix,2.8666666666666667
2024-01-12 09:00:00,Phoenix,3.0999999999999996
2024-01-12 10:00:00,Phoenix,2.566666666666667
2024-01-12 11:00:00,Phoenix,1.8333333333333333
2024-01-12 12:00:00,Phoenix,0.9333333333333332
2024-01-12 13:00:00,Phoenix,0.7333333333333333
2024-01-12 14:00:00,Phoenix,0.7333333333333334
2024-01-12 15:00:00,Phoenix,2.6666666666666665
2024-01-12 16:00:00,Phoenix,5.366666666666667
2024-01-12 17:00:00,Phoenix,8.4
2024-01-12 18:00:00,Phoenix,9.133333333333333
2024-01-12 19:00:00,Phoenix,11.066666666666668
2024-01-12 20:00:00,Phoenix,11.4
2024-01-12 21:00:00,Phoenix,12.666666666666666
2024-01-12 22:00:00,Phoenix,13.033333333333331
2024-01-12 23:00:00,Phoenix,12.866666666666665
2024-01-13 00:00:00,Phoenix,12.133333333333333
2024-01-13 01:00:00,Phoenix,11.433333333333332
2024-01-13 02:00:00,Phoenix,10.033333333333333
2024-01-13 03:00:00,Phoenix,9.333333333333334
2024-01-13 04:00:00,Phoenix,7.433333333333333
2024-01-13 05:00:00,Phoenix,6.0
2024-01-13 06:00:00,Phoenix,5.533333333333332
2024-01-13 07:00:00,Phoenix,4.4
2024-01-13 08:00:00,Phoenix,3.266666666666666
2024-01-13 09:00:00,Phoenix,3.233333333333333
2024-01-13 10:00:00,Phoenix,2.966666666666667
2024-01-13 11:00:00,Phoenix,2.8000000000000003
2024-01-13 12:00:00,Phoenix,1.5999999999999999
2024-01-13 13:00:00,Phoenix,0.9333333333333332
2024-01-13 14:00:00,Phoenix,1.3
2024-01-13 15:00:00,Phoenix,3.733333333333333
2024-01-13 16:00:00,Phoenix,6.6000000000000005
2024-01-13 17:00:00,Phoenix,8.799999999999999
2024-01-13 18:00:00,Phoenix,11.633333333333333
2024-01-13 19:00:00,Phoenix,13.4
2024-01-13 20:00:00,Phoenix,14.1
2024-01-13 21:00:00,Phoenix,15.0
2024-01-13 22:00:00,Phoenix,15.566666666666668
2024-01-13 23:00:00,Phoenix,15.566666666666668
2024-01-14 00:00:00,Phoenix,14.5
2024-01-14 01:00:00,Phoenix,14.166666666666666
2024-01-14 02:00:00,Phoenix,11.933333333333332
2024-01-14 03:00:00,Phoenix,10.433333333333332
2024-01-14 04:00:00,Phoenix,9.266666666666667
2024-01-14 05:00:00,Phoenix,8.8
2024-01-14 06:00:00,Phoenix,8.633333333333335
2024-01-14 07:00:00,Phoenix,7.133333333333333
2024-01-14 08:00:00,Phoenix,6.766666666666667
2024-01-14 09:00:00,Phoenix,5.7
2024-01-14 10:00:00,Phoenix,5.533333333333334
2024-01-14 11:00:00,Phoenix,5.3999999999999995
2024-01-14 12:00:00,Phoenix,4.8
2024-01-14 13:00:00,Phoenix,4.7
2024-01-14 14:00:00,Phoenix,4.166666666666667
2024-01-14 15:00:00,Phoenix,5.8999999999999995
2024-01-14 16:00:00,Phoenix,7.933333333333334
2024-01-14 17:00:00,Phoenix,12.366666666666667
2024-01-14 18:00:00,Phoenix,14.333333333333334
2024-01-14 19:00:00,Phoenix,15.866666666666667
2024-01-14 20:00:00,Phoenix,16.76666666666667
2024-01-14 21:00:00,Phoenix,18.066666666666666
2024-01-14 22:00:00,Phoenix,17.833333333333332
2024-01-14 23:00:00,Phoenix,17.666666666666668
2024-01-15 00:00:00,Phoenix,16.466666666666665
2024-01-15 01:00:00,Phoenix,15.466666666666667
2024-01-15 02:00:00,Phoenix,13.199999999999998
2024-01-15 03:00:00,Phoenix,11.733333333333334
2024-01-15 04:00:00,Phoenix,11.466666666666667
2024-01-15 05:00:00,Phoenix,9.4
2024-01-15 06:00:00,Phoenix,9.133333333333335
2024-01-15 07:00:00,Phoenix,7.2
2024-01-15 08:00:00,Phoenix,6.366666666666667
2024-01-15 09:00:00,Phoenix,5.866666666666667
2024-01-15 10:00:00,Phoenix,5.566666666666667
2024-01-15 11:00:00,Phoenix,4.966666666666667
2024-01-15 12:00:00,Phoenix,4.533333333333333
2024-01-15 13:00:00,Phoenix,4.533333333333333
2024-01-15 14:00:00,Phoenix,3.9666666666666663
2024-01-15 15:00:00,Phoenix,6.666666666666667
2024-01-15 16:00:00,Phoenix,6.666666666666667
2024-01-15 17:00:00,Phoenix,10.566666666666666
2024-01-15 18:00:00,Phoenix,14.833333333333334
2024-01-15 19:00:00,Phoenix,16.1
2024-01-15 20:00:00,Phoenix,16.433333333333334
2024-01-15 21:00:00,Phoenix,18.599999999999998
2024-01-15 22:00:00,Phoenix,18.400000000000002
2024-01-15 23:00:00,Phoenix,18.733333333333334
2024-01-16 00:00:00,Phoenix,18.366666666666664
2024-01-16 01:00:00,Phoenix,16.566666666666666
2024-01-16 02:00:00,Phoenix,13.833333333333334
2024-01-16 03:00:00,Phoenix,12.933333333333332
2024-01-16 04:00:00,Phoenix,12.700000000000001
2024-01-16 05:00:00,Phoenix,12.366666666666667
2024-01-16 06:00:00,Phoenix,10.633333333333333
2024-01-16 07:00:00,Phoenix,9.433333333333332
2024-01-16 08:00:00,Phoenix,7.666666666666667
2024-01-16 09:00:00,Phoenix,7.166666666666667
2024-01-16 10:00:00,Phoenix,6.933333333333333
2024-01-16 11:00:00,Phoenix,6.1000000000000005
2024-01-16 12:00:00,Phoenix,5.599999999999999
2024-01-16 13:00:00,Phoenix,5.066666666666666
2024-01-16 14:00:00,Phoenix,5.3999999999999995
2024-01-16 15:00:00,Phoenix,7.5
2024-01-16 16:00:00,Phoenix,11.1
2024-01-16 17:00:00,Phoenix,12.966666666666667
2024-01-16 18:00:00,Phoenix,16.3
2024-01-16 19:00:00,Phoenix,17.53333333333333
2024-01-16 20:00:00,Phoenix,18.933333333333334
2024-01-16 21:00:00,Phoenix,19.099999999999998
2024-01-16 22:00:00,Phoenix,19.466666666666665
2024-01-16 23:00:00,Phoenix,19.3
2024-01-17 00:00:00,Phoenix,18.933333333333334
2024-01-17 01:00:00,Phoenix,16.833333333333332
2024-01-17 02:00:00,Phoenix,14.633333333333335
2024-01-17 03:00:00,Phoenix,14.633333333333335
2024-01-17 04:00:00,Phoenix,13.666666666666666
2024-01-17 05:00:00,Phoenix,12.466666666666667
2024-01-17 06:00:00,Phoenix,10.166666666666666
2024-01-17 07:00:00,Phoenix,8.766666666666667
2024-01-17 08:00:00,Phoenix,7.666666666666667
2024-01-17 09:00:00,Phoenix,7.6000000000000005
2024-01-17 10:00:00,Phoenix,7.0
2024-01-17 11:00:00,Phoenix,6.633333333333333
2024-01-17 12:00:00,Phoenix,6.466666666666666
2024-01-17 13:00:00,Phoenix,6.3
2024-01-17 14:00:00,Phoenix,5.966666666666666
2024-01-17 15:00:00,Phoenix,8.1
2024-01-17 16:00:00,Phoenix,10.366666666666667
2024-01-17 17:00:00,Phoenix,11.433333333333332
2024-01-17 18:00:00,Phoenix,14.533333333333333
2024-01-17 19:00:00,Phoenix,14.533333333333333
2024-01-17 20:00:00,Phoenix,17.53333333333333
2024-01-17 21:00:00,Phoenix,17.566666666666666
2024-01-17 22:00:00,Phoenix,18.566666666666666
2024-01-17 23:00:00,Phoenix,18.066666666666666
2024-01-18 00:00:00,Phoenix,17.53333333333333
2024-01-18 01:00:00,Phoenix,15.066666666666668
2024-01-18 02:00:00,Phoenix,13.433333333333332
2024-01-18 03:00:00,Phoenix,12.699999999999998
2024-01-18 04:00:00,Phoenix,13.133333333333335
2024-01-18 05:00:00,Phoenix,12.600000000000001
2024-01-18 06:00:00,Phoenix,11.166666666666666
2024-01-18 07:00:00,Phoenix,10.333333333333334
2024-01-18 08:00:00,Phoenix,10.233333333333334
2024-01-18 09:00:00,Phoenix,9.633333333333333
2024-01-18 10:00:00,Phoenix,8.366666666666665
2024-01-18 11:00:00,Phoenix,8.2
2024-01-18 12:00:00,Phoenix,7.2
2024-01-18 13:00:00,Phoenix,7.366666666666667
2024-01-18 14:00:00,Phoenix,7.366666666666667
2024-01-18 15:00:00,Phoenix,10.166666666666666
2024-01-18 16:00:00,Phoenix,13.566666666666668
2024-01-18 17:00:00,Phoenix,15.266666666666666
2024-01-18 18:00:00,Phoenix,18.03333333333333
2024-01-18 19:00:00,Phoenix,19.833333333333332
2024-01-18 20:00:00,Phoenix,21.166666666666668
2024-01-18 21:00:00,Phoenix,22.7
2024-01-18 22:00:00,Phoenix,23.233333333333334
2024-01-18 23:00:00,Phoenix,23.03333333333333
2024-01-19 00:00:00,Phoenix,21.96666666666667
2024-01-19 01:00:00,Phoenix,18.933333333333334
2024-01-19 02:00:00,Phoenix,17.333333333333332
2024-01-19 03:00:00,Phoenix,16.933333333333334
2024-01-19 04:00:00,Phoenix,15.166666666666666
2024-01-19 05:00:00,Phoenix,13.566666666666668
2024-01-19 06:00:00,Phoenix,12.066666666666668
2024-01-19 07:00:00,Phoenix,11.799999999999999
2024-01-19 08:00:00,Phoenix,10.333333333333334
2024-01-19 09:00:00,Phoenix,10.0
2024-01-19 10:00:00,Phoenix,9.466666666666667
2024-01-19 11:00:00,Phoenix,9.066666666666666
2024-01-19 12:00:00,Phoenix,8.433333333333334
2024-01-19 13:00:00,Phoenix,8.966666666666667
2024-01-19 14:00:00,Phoenix,9.333333333333334
2024-01-19 15:00:00,Phoenix,10.833333333333334
2024-01-19 16:00:00,Phoenix,14.466666666666669
2024-01-19 17:00:00,Phoenix,16.466666666666665
2024-01-19 18:00:00,Phoenix,16.466666666666665
2024-01-19 19:00:00,Phoenix,20.366666666666667
2024-01-19 20:00:00,Phoenix,21.5
2024-01-19 21:00:00,Phoenix,22.900000000000002
2024-01-19 22:00:00,Phoenix,23.400000000000002
2024-01-19 23:00:00,Phoenix,23.066666666666666
2024-01-20 00:00:00,Phoenix,21.26666666666667
2024-01-20 01:00:00,Phoenix,20.166666666666668
2024-01-20 02:00:00,Phoenix,17.53333333333333
2024-01-20 03:00:00,Phoenix,16.8
2024-01-20 04:00:00,Phoenix,16.633333333333333
2024-01-20 05:00:00,Phoenix,14.566666666666668
2024-01-20 06:00:00,Phoenix,13.133333333333335
2024-01-20 07:00:00,Phoenix,12.200000000000001
2024-01-20 08:00:00,Phoenix,11.866666666666667
2024-01-20 09:00:00,Phoenix,11.666666666666666
2024-01-20 10:00:00,Phoenix,10.9
2024-01-20 11:00:00,Phoenix,10.666666666666666
2024-01-20 12:00:00,Phoenix,10.133333333333333
2024-01-20 13:00:00,Phoenix,10.200000000000001
2024-01-20 14:00:00,Phoenix,10.033333333333333
2024-01-20 15:00:00,Phoenix,11.133333333333333
2024-01-20 16:00:00,Phoenix,13.966666666666667
2024-01-20 17:00:00,Phoenix,15.433333333333332
2024-01-20 18:00:00,Phoenix,16.26666666666667
2024-01-20 19:00:00,Phoenix,18.2
2024-01-20 20:00:00,Phoenix,19.099999999999998
2024-01-20 21:00:00,Phoenix,19.266666666666666
2024-01-20 22:00:00,Phoenix,19.266666666666666
2024-01-20 23:00:00,Phoenix,19.266666666666666
2024-01-21 00:00:00,Phoenix,17.7
2024-01-21 01:00:00,Phoenix,17.333333333333332
2024-01-21 02:00:00,Phoenix,17.0
2024-01-21 03:00:00,Phoenix,16.833333333333332
2024-01-21 04:00:00,Phoenix,16.3
2024-01-21 05:00:00,Phoenix,15.766666666666666
2024-01-21 06:00:00,Phoenix,15.533333333333333
2024-01-21 07:00:00,Phoenix,14.833333333333334
2024-01-21 08:00:00,Phoenix,14.933333333333335
2024-01-21 09:00:00,Phoenix,14.666666666666666
2024-01-21 10:00:00,Phoenix,13.4
2024-01-21 11:00:00,Phoenix,12.566666666666668
2024-01-21 12:00:00,Phoenix,11.933333333333335
2024-01-21 13:00:00,Phoenix,12.133333333333333
2024-01-21 14:00:00,Phoenix,11.799999999999999
2024-01-21 15:00:00,Phoenix,12.533333333333331
2024-01-21 16:00:00,Phoenix,12.533333333333331
2024-01-21 17:00:00,Phoenix,12.866666666666665
2024-01-21 18:00:00,Phoenix,13.199999999999998
