timestamp,zone_id,temp_c,deseasonalized,hour,weekday
2024-07-13 00:00:00,Phoenix,44.1,14.064102564102562,0,5
2024-07-13 01:00:00,Phoenix,43.73333333333333,14.928205128205121,1,5
2024-07-13 02:00:00,Phoenix,43.23333333333333,15.609615384615378,2,5
2024-07-13 03:00:00,Phoenix,42.46666666666667,15.911538461538463,3,5
2024-07-13 04:00:00,Phoenix,41.266666666666666,15.925641025641024,4,5
2024-07-13 05:00:00,Phoenix,40.36666666666667,16.045192307692307,5,5
2024-07-13 06:00:00,Phoenix,39.1,15.930769230769233,6,5
2024-07-13 07:00:00,Phoenix,36.766666666666666,14.420192307692307,7,5
2024-07-13 08:00:00,Phoenix,36.4,14.794871794871792,8,5
2024-07-13 09:00:00,Phoenix,36.0,15.250961538461539,9,5
2024-07-13 10:00:00,Phoenix,34.76666666666667,14.676923076923082,10,5
2024-07-13 11:00:00,Phoenix,33.233333333333334,13.850641025641028,11,5
2024-07-13 13:00:00,Phoenix,33.166666666666664,14.195512820512818,13,5
2024-07-13 14:00:00,Phoenix,36.23333333333333,16.295833333333327,14,5
2024-07-13 15:00:00,Phoenix,37.46666666666667,15.477564102564102,15,5
2024-07-13 17:00:00,Phoenix,40.0,14.386858974358972,17,5
2024-07-14 01:00:00,Phoenix,42.833333333333336,14.192628205128209,1,6
2024-07-14 02:00:00,Phoenix,42.833333333333336,15.250000000000004,2,6
2024-07-14 03:00:00,Phoenix,40.3,13.962499999999999,3,6
2024-07-14 04:00:00,Phoenix,39.400000000000006,14.234935897435903,4,6
2024-07-14 05:00:00,Phoenix,38.36666666666667,14.085576923076925,5,6
2024-07-14 06:00:00,Phoenix,37.0,13.772435897435898,6,6
2024-07-14 07:00:00,Phoenix,36.50000000000001,14.048397435897442,7,6
2024-07-14 08:00:00,Phoenix,35.46666666666667,13.977564102564102,8,6
2024-07-14 09:00:00,Phoenix,35.13333333333333,14.372756410256411,9,6
2024-07-18 05:00:00,Phoenix,38.43333333333333,14.263461538461538,5,3
2024-07-18 06:00:00,Phoenix,36.96666666666667,13.867948717948718,6,3
2024-07-18 07:00:00,Phoenix,36.26666666666667,13.92660256410257,7,3
2024-07-18 08:00:00,Phoenix,35.6,14.09198717948718,8,3
2024-07-18 10:00:00,Phoenix,33.8,13.782051282051277,10,3
2024-07-18 11:00:00,Phoenix,33.36666666666667,13.868910256410256,11,3
2024-07-18 13:00:00,Phoenix,33.233333333333334,14.119871794871795,13,3
2024-07-18 14:00:00,Phoenix,34.166666666666664,13.822435897435895,14,3
2024-07-19 05:00:00,Phoenix,38.6,14.524999999999999,5,4
2024-07-19 13:00:00,Phoenix,33.56666666666667,14.439423076923081,13,4
2024-07-19 14:00:00,Phoenix,34.6,14.291025641025644,14,4
2024-07-19 15:00:00,Phoenix,35.699999999999996,13.753205128205124,15,4
2024-07-19 16:00:00,Phoenix,38.03333333333334,13.898076923076928,16,4
2024-07-20 01:00:00,Phoenix,43.20000000000001,14.394871794871804,1,5
2024-07-20 02:00:00,Phoenix,41.8,14.176282051282048,2,5
2024-07-20 03:00:00,Phoenix,41.333333333333336,14.77820512820513,3,5
2024-07-20 04:00:00,Phoenix,39.76666666666667,14.425641025641031,4,5
2024-07-20 05:00:00,Phoenix,38.766666666666666,14.445192307692306,5,5
2024-07-20 06:00:00,Phoenix,37.96666666666666,14.797435897435893,6,5
2024-07-20 07:00:00,Phoenix,37.26666666666666,14.9201923076923,7,5
2024-07-20 08:00:00,Phoenix,36.666666666666664,15.061538461538458,8,5
2024-07-20 09:00:00,Phoenix,35.9,15.150961538461537,9,5
2024-07-20 10:00:00,Phoenix,35.0,14.910256410256409,10,5
2024-07-20 11:00:00,Phoenix,34.56666666666667,15.183974358974364,11,5
2024-07-20 12:00:00,Phoenix,34.166666666666664,15.330128205128204,12,5
2024-07-20 13:00:00,Phoenix,34.8,15.82884615384615,13,5
2024-07-20 14:00:00,Phoenix,34.8,14.862499999999997,14,5
2024-07-20 15:00:00,Phoenix,36.833333333333336,14.84423076923077,15,5
2024-07-20 17:00:00,Phoenix,39.666666666666664,14.053525641025637,17,5
2024-07-21 00:00:00,Phoenix,43.73333333333333,13.955128205128197,0,6
2024-07-21 01:00:00,Phoenix,42.53333333333334,13.892628205128212,1,6
2024-07-21 02:00:00,Phoenix,41.833333333333336,14.250000000000004,2,6
2024-07-21 03:00:00,Phoenix,41.03333333333333,14.695833333333333,3,6
2024-07-21 15:00:00,Phoenix,35.333333333333336,13.789102564102567,15,6
2024-07-23 03:00:00,Phoenix,40.56666666666667,14.48238993710692,3,1
2024-07-23 04:00:00,Phoenix,39.96666666666667,14.979245283018873,4,1
2024-07-23 05:00:00,Phoenix,38.9,14.940566037735849,5,1
2024-07-23 06:00:00,Phoenix,37.5,14.560377358490566,6,1
2024-07-23 07:00:00,Phoenix,36.06666666666667,13.854716981132079,7,1
2024-07-23 08:00:00,Phoenix,35.53333333333333,14.227358490566036,8,1
2024-07-23 09:00:00,Phoenix,35.699999999999996,15.16352201257861,9,1
2024-07-23 10:00:00,Phoenix,34.4,14.677358490566036,10,1
2024-07-23 11:00:00,Phoenix,33.666666666666664,14.598427672955971,11,1
2024-07-23 12:00:00,Phoenix,33.9,15.32138364779874,12,1
2024-07-23 13:00:00,Phoenix,34.43333333333333,15.691823899371066,13,1
2024-07-23 14:00:00,Phoenix,35.53333333333333,15.740880503144652,14,1
2024-07-23 15:00:00,Phoenix,36.96666666666667,15.31477987421384,15,1
2024-07-23 16:00:00,Phoenix,38.2,14.487735849056605,16,1
2024-07-24 01:00:00,Phoenix,43.03333333333334,14.01858974358975,1,2
2024-07-24 02:00:00,Phoenix,42.333333333333336,14.869871794871798,2,2
2024-07-24 03:00:00,Phoenix,41.8,15.2150641025641,3,2
2024-07-24 04:00:00,Phoenix,41.333333333333336,16.160576923076924,4,2
2024-07-24 05:00:00,Phoenix,39.233333333333334,15.1224358974359,5,2
2024-07-24 06:00:00,Phoenix,37.96666666666667,14.658974358974362,6,2
2024-07-24 07:00:00,Phoenix,37.4,15.130769230769229,7,2
2024-07-24 08:00:00,Phoenix,36.96666666666667,15.55769230769231,8,2
2024-07-24 09:00:00,Phoenix,35.333333333333336,14.825320512820515,9,2
2024-07-24 10:00:00,Phoenix,35.03333333333333,15.148076923076921,10,2
2024-07-24 11:00:00,Phoenix,34.23333333333333,15.047756410256405,11,2
2024-07-24 12:00:00,Phoenix,33.76666666666667,15.010897435897444,12,2
2024-07-24 13:00:00,Phoenix,34.43333333333334,15.452884615384619,13,2
2024-07-24 14:00:00,Phoenix,35.0,14.908333333333335,14,2
2024-07-24 15:00:00,Phoenix,36.6,14.687179487179488,15,2
2024-07-25 00:00:00,Phoenix,43.9,13.898717948717948,0,3
2024-07-25 01:00:00,Phoenix,43.03333333333334,14.288461538461544,1,3
2024-07-25 02:00:00,Phoenix,41.23333333333333,13.829807692307686,2,3
2024-07-25 03:00:00,Phoenix,40.5,14.067307692307693,3,3
2024-07-25 09:00:00,Phoenix,34.5,13.771153846153844,9,3
2024-07-25 10:00:00,Phoenix,34.1,14.082051282051282,10,3
2024-07-25 11:00:00,Phoenix,33.86666666666667,14.368910256410256,11,3
2024-07-25 12:00:00,Phoenix,33.06666666666667,14.04871794871795,12,3
2024-07-25 13:00:00,Phoenix,33.266666666666666,14.153205128205126,13,3
2024-07-27 04:00:00,Phoenix,39.3,13.958974358974356,4,5
2024-07-27 07:00:00,Phoenix,36.333333333333336,13.986858974358977,7,5
2024-07-27 08:00:00,Phoenix,35.56666666666667,13.961538461538463,8,5
2024-07-27 09:00:00,Phoenix,35.26666666666667,14.517628205128212,9,5
2024-08-02 14:00:00,Phoenix,34.166666666666664,13.857692307692307,14,4
2024-08-03 04:00:00,Phoenix,39.46666666666667,14.125641025641027,4,5
2024-08-03 07:00:00,Phoenix,36.233333333333334,13.886858974358976,7,5
2024-08-03 08:00:00,Phoenix,35.9,14.294871794871792,8,5
2024-08-03 11:00:00,Phoenix,33.36666666666667,13.983974358974361,11,5
2024-08-03 12:00:00,Phoenix,33.3,14.463461538461537,12,5
2024-08-03 13:00:00,Phoenix,32.96666666666666,13.995512820512815,13,5
2024-08-03 14:00:00,Phoenix,35.166666666666664,15.229166666666664,14,5
2024-08-03 15:00:00,Phoenix,36.96666666666667,14.977564102564102,15,5
2024-08-03 16:00:00,Phoenix,37.63333333333333,13.81602564102564,16,5
2024-08-03 23:00:00,Phoenix,44.63333333333333,14.169230769230765,23,5
2024-08-04 00:00:00,Phoenix,44.3,14.521794871794867,0,6
2024-08-04 01:00:00,Phoenix,43.4,14.759294871794872,1,6
2024-08-04 02:00:00,Phoenix,43.23333333333333,15.649999999999995,2,6
2024-08-04 03:00:00,Phoenix,41.8,15.462499999999999,3,6
2024-08-04 04:00:00,Phoenix,39.6,14.4349358974359,4,6
2024-08-04 05:00:00,Phoenix,39.36666666666667,15.085576923076925,5,6
2024-08-04 06:00:00,Phoenix,37.766666666666666,14.539102564102564,6,6
2024-08-04 07:00:00,Phoenix,37.733333333333334,15.28173076923077,7,6
2024-08-04 08:00:00,Phoenix,36.06666666666667,14.577564102564104,8,6
2024-08-04 09:00:00,Phoenix,35.53333333333333,14.77275641025641,9,6
2024-08-04 10:00:00,Phoenix,35.03333333333334,15.053205128205132,10,6
2024-08-04 11:00:00,Phoenix,34.233333333333334,14.851923076923079,11,6
2024-08-04 12:00:00,Phoenix,34.0,15.221794871794874,12,6
2024-08-04 13:00:00,Phoenix,34.666666666666664,15.940705128205124,13,6
2024-08-04 14:00:00,Phoenix,36.63333333333333,16.776923076923076,14,6
2024-08-04 15:00:00,Phoenix,37.3,15.755769230769229,15,6
2024-08-04 16:00:00,Phoenix,38.53333333333334,15.128205128205135,16,6
2024-08-04 17:00:00,Phoenix,40.333333333333336,15.020512820512824,17,6
2024-08-04 18:00:00,Phoenix,41.4,14.432692307692307,18,6
2024-08-04 19:00:00,Phoenix,43.4,15.220833333333331,19,6
2024-08-04 20:00:00,Phoenix,44.1,14.937820512820512,20,6
2024-08-04 21:00:00,Phoenix,45.166666666666664,15.324358974358972,21,6
2024-08-04 22:00:00,Phoenix,45.7,15.541987179487183,22,6
2024-08-04 23:00:00,Phoenix,45.7,15.73269230769231,23,6
2024-08-05 00:00:00,Phoenix,44.63333333333333,15.73018867924528,0,0
2024-08-05 01:00:00,Phoenix,44.3,16.53805031446541,1,0
2024-08-05 02:00:00,Phoenix,43.2,16.415094339622645,2,0
2024-08-05 08:00:00,Phoenix,34.5,13.949371069182387,8,0
2024-08-05 09:00:00,Phoenix,34.3,14.51949685534591,9,0
2024-08-05 10:00:00,Phoenix,34.266666666666666,15.059119496855345,10,0
2024-08-05 11:00:00,Phoenix,34.13333333333333,15.415408805031447,11,0
2024-08-05 12:00:00,Phoenix,33.03333333333334,14.866037735849062,12,0
2024-08-05 13:00:00,Phoenix,33.03333333333334,14.633962264150949,13,0
2024-08-05 14:00:00,Phoenix,33.5,14.206918238993712,14,0
2024-08-06 01:00:00,Phoenix,42.5,13.945597484276728,1,1
2024-08-06 02:00:00,Phoenix,41.26666666666667,13.994654088050318,2,1
2024-08-06 03:00:00,Phoenix,40.333333333333336,14.249056603773585,3,1
2024-08-06 04:00:00,Phoenix,39.3,14.312578616352202,4,1
2024-08-06 05:00:00,Phoenix,38.46666666666666,14.507232704402512,5,1
2024-08-06 06:00:00,Phoenix,37.766666666666666,14.827044025157232,6,1
2024-08-06 07:00:00,Phoenix,37.53333333333334,15.321383647798747,7,1
2024-08-06 08:00:00,Phoenix,36.333333333333336,15.02735849056604,8,1
2024-08-06 09:00:00,Phoenix,36.1,15.563522012578616,9,1
2024-08-06 10:00:00,Phoenix,34.73333333333334,15.010691823899379,10,1
2024-08-06 11:00:00,Phoenix,34.46666666666667,15.398427672955975,11,1
2024-08-06 12:00:00,Phoenix,34.46666666666666,15.888050314465403,12,1
2024-08-06 13:00:00,Phoenix,34.3,15.558490566037733,13,1
2024-08-06 14:00:00,Phoenix,34.833333333333336,15.040880503144656,14,1
2024-08-06 15:00:00,Phoenix,35.699999999999996,14.048113207547168,15,1
2024-08-10 12:00:00,Phoenix,32.666666666666664,13.830128205128204,12,5
2024-08-10 13:00:00,Phoenix,33.733333333333334,14.762179487179488,13,5
2024-08-10 14:00:00,Phoenix,34.63333333333333,14.695833333333333,14,5
2024-08-10 15:00:00,Phoenix,36.26666666666667,14.277564102564106,15,5
2024-08-10 16:00:00,Phoenix,37.86666666666667,14.049358974358974,16,5
2024-08-16 04:00:00,Phoenix,39.43333333333333,14.174038461538458,4,4
2024-08-16 10:00:00,Phoenix,33.9,13.970833333333331,10,4
2024-08-16 12:00:00,Phoenix,32.833333333333336,13.939743589743593,12,4
2024-08-17 02:00:00,Phoenix,41.43333333333334,13.809615384615388,2,5
2024-08-17 05:00:00,Phoenix,38.9,14.578525641025639,5,5
2024-08-17 06:00:00,Phoenix,38.233333333333334,15.064102564102566,6,5
2024-08-17 07:00:00,Phoenix,36.4,14.05352564102564,7,5
2024-08-17 08:00:00,Phoenix,35.833333333333336,14.22820512820513,8,5
2024-08-17 09:00:00,Phoenix,34.96666666666667,14.217628205128207,9,5
2024-08-17 10:00:00,Phoenix,34.666666666666664,14.576923076923073,10,5
2024-08-17 11:00:00,Phoenix,33.833333333333336,14.45064102564103,11,5
2024-08-17 12:00:00,Phoenix,32.800000000000004,13.963461538461544,12,5
2024-08-17 14:00:00,Phoenix,34.63333333333333,14.695833333333333,14,5
2024-08-17 15:00:00,Phoenix,36.6,14.610897435897435,15,5
2024-08-18 05:00:00,Phoenix,38.6,14.318910256410259,5,6
2024-08-18 06:00:00,Phoenix,37.4,14.172435897435896,6,6
2024-08-18 07:00:00,Phoenix,36.9,14.448397435897434,7,6
2024-08-20 04:00:00,Phoenix,38.96666666666666,13.979245283018866,4,1
2024-08-20 06:00:00,Phoenix,37.23333333333333,14.293710691823893,6,1
2024-08-20 07:00:00,Phoenix,36.03333333333333,13.82138364779874,7,1
2024-08-20 08:00:00,Phoenix,35.666666666666664,14.36069182389937,8,1
2024-08-20 11:00:00,Phoenix,32.833333333333336,13.765094339622642,11,1
2024-08-20 13:00:00,Phoenix,32.666666666666664,13.9251572327044,13,1
2024-08-20 15:00:00,Phoenix,35.699999999999996,14.048113207547168,15,1
2024-08-21 03:00:00,Phoenix,40.9,14.3150641025641,3,2
2024-08-21 04:00:00,Phoenix,39.166666666666664,13.993910256410253,4,2
2024-08-28 08:00:00,Phoenix,35.6,14.191025641025643,8,2
2024-08-28 09:00:00,Phoenix,34.45,13.941987179487182,9,2
2024-08-28 11:00:00,Phoenix,33.05,13.864423076923075,11,2
2024-09-05 17:00:00,Phoenix,40.0,14.082051282051282,17,3
2024-09-05 22:00:00,Phoenix,44.833333333333336,13.78589743589744,22,3
2024-09-05 23:00:00,Phoenix,44.833333333333336,13.881410256410259,23,3
2024-09-06 00:00:00,Phoenix,44.1,13.917948717948718,0,4
2024-09-06 01:00:00,Phoenix,43.03333333333334,14.128205128205135,1,4
2024-09-06 03:00:00,Phoenix,40.9,14.52820512820513,3,4
2024-09-06 06:00:00,Phoenix,37.1,14.007051282051286,6,4
2024-09-06 07:00:00,Phoenix,36.9,14.60705128205128,7,4
2024-09-06 08:00:00,Phoenix,36.63333333333333,15.115705128205125,8,4
2024-09-06 09:00:00,Phoenix,35.03333333333334,14.407692307692315,9,4
2024-09-06 10:00:00,Phoenix,34.099999999999994,14.170833333333327,10,4
2024-09-06 11:00:00,Phoenix,34.26666666666667,14.889102564102572,11,4
2024-09-06 12:00:00,Phoenix,33.63333333333333,14.73974358974359,12,4
2024-09-06 13:00:00,Phoenix,34.300000000000004,15.172756410256415,13,4
2024-09-06 14:00:00,Phoenix,35.53333333333333,15.224358974358974,14,4
2024-09-06 15:00:00,Phoenix,36.76666666666667,14.819871794871801,15,4
2024-09-06 16:00:00,Phoenix,38.03333333333334,13.898076923076928,16,4
2024-09-08 14:00:00,Phoenix,33.93333333333334,14.07692307692308,14,6
2024-09-28 16:00:00,Phoenix,37.7,13.88269230769231,16,5
2024-09-28 18:00:00,Phoenix,42.5,15.187820512820512,18,5
2024-09-28 19:00:00,Phoenix,43.56666666666666,14.93205128205128,19,5
2024-09-28 20:00:00,Phoenix,43.9,14.23205128205128,20,5
2024-09-28 21:00:00,Phoenix,44.833333333333336,14.56794871794872,21,5
2024-09-28 22:00:00,Phoenix,45.36666666666667,14.787820512820517,22,5
2024-09-28 23:00:00,Phoenix,44.5,14.035897435897432,23,5
2024-09-29 16:00:00,Phoenix,38.4,14.994871794871795,16,6
2024-09-29 17:00:00,Phoenix,40.36666666666667,15.053846153846155,17,6
2024-09-29 18:00:00,Phoenix,41.46666666666667,14.499358974358977,18,6
